LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CRI,FISHLAND,NLD,USD,A,2015,49526451.9,
CRI,FISHLAND,NLD,USD,A,2016,33864287.79,
CRI,FISHLAND,NLD,USD,A,2017,36155830.42,
CRI,FISHLAND,NLD,USD,A,2018,46038469.31,
CRI,FISHLAND,NLD,USD,A,2019,46283054.52,
CRI,FISHLAND,NLD,USD,A,2020,62234570.46,
EST,FISHLAND,NLF,USD,A,2006,41569584.04,
EST,FISHLAND,NLF,USD,A,2007,42807716.25,
EST,FISHLAND,NLF,USD,A,2008,51908124.5,
EST,FISHLAND,NLF,USD,A,2009,33767888.88,
EST,FISHLAND,NLF,USD,A,2010,47161266.69,
EST,FISHLAND,NLF,USD,A,2011,59554489.96,
EST,FISHLAND,NLF,USD,A,2012,48196092.9,
EST,FISHLAND,NLF,USD,A,2013,52470301.89,
EST,FISHLAND,NLF,USD,A,2014,44178590.77,
EST,FISHLAND,NLF,USD,A,2015,41447786.87,
EST,FISHLAND,NLF,USD,A,2016,37175874.8,
EST,FISHLAND,NLF,USD,A,2017,46438427,
EST,FISHLAND,NLF,USD,A,2018,48254209.04,
EST,FISHLAND,NLF,USD,A,2019,68479455.32,
EST,FISHLAND,NLF,USD,A,2020,46501264.94,
IDN,FISHLAND,NLD,TONNE,A,2005,4408499,
IDN,FISHLAND,NLD,TONNE,A,2006,4512191,
IDN,FISHLAND,NLD,TONNE,A,2007,4734280,
IDN,FISHLAND,NLD,TONNE,A,2008,4701933,
IDN,FISHLAND,NLD,TONNE,A,2009,4812235,
IDN,FISHLAND,NLD,TONNE,A,2010,5386309,
IDN,FISHLAND,NLD,TONNE,A,2011,5753051,
IDN,FISHLAND,NLD,TONNE,A,2012,5856860,
IDN,FISHLAND,NLD,TONNE,A,2013,6125187,
IDN,FISHLAND,NLD,TONNE,A,2014,6458735,
IDN,FISHLAND,NLD,TONNE,A,2015,6689688,
IDN,FISHLAND,NLD,TONNE,A,2016,6542258,
IDN,FISHLAND,NLD,TONNE,A,2017,6688738.926,
IDN,FISHLAND,NLD,TONNE,A,2018,7195527.071,
IDN,FISHLAND,NLD,USD,A,2005,3427927615,
IDN,FISHLAND,NLD,USD,A,2006,4055304113,
IDN,FISHLAND,NLD,USD,A,2007,4926539297,
IDN,FISHLAND,NLD,USD,A,2008,4821932828,
IDN,FISHLAND,NLD,USD,A,2009,4772856246,
IDN,FISHLAND,NLD,USD,A,2010,6563152679,
IDN,FISHLAND,NLD,USD,A,2011,7356884063,
IDN,FISHLAND,NLD,USD,A,2012,7698086507,
IDN,FISHLAND,NLD,USD,A,2013,8917368516,
IDN,FISHLAND,NLD,USD,A,2014,8382813576,
IDN,FISHLAND,NLD,USD,A,2015,8221365472,
IDN,FISHLAND,NLD,USD,A,2017,13441255479,
LTU,FISHLAND,NLD,TONNE,A,2004,8970.100722,
LTU,FISHLAND,NLD,TONNE,A,2005,8208.72391,
LTU,FISHLAND,NLD,TONNE,A,2006,99420.16267,
LTU,FISHLAND,NLD,TONNE,A,2007,144463.8334,
LTU,FISHLAND,NLD,TONNE,A,2008,3031.18332,
LTU,FISHLAND,NLD,TONNE,A,2009,3332.886,
LTU,FISHLAND,NLD,TONNE,A,2010,3452.28453,
LTU,FISHLAND,NLD,TONNE,A,2011,3409.46942,
LTU,FISHLAND,NLD,TONNE,A,2012,3783.2931,
LTU,FISHLAND,NLD,TONNE,A,2013,2407.0649,
LTU,FISHLAND,NLD,TONNE,A,2014,1858.35689,
LTU,FISHLAND,NLD,TONNE,A,2015,1947.56613,
LTU,FISHLAND,NLD,TONNE,A,2016,1681.53329,
LTU,FISHLAND,NLD,TONNE,A,2017,1676.405,
LTU,FISHLAND,NLD,TONNE,A,2018,1725.607,
LTU,FISHLAND,NLD,TONNE,A,2019,1003.9,
LTU,FISHLAND,NLD,TONNE,A,2020,2420.77,
LTU,FISHLAND,NLF,TONNE,A,2004,3432.9807,
LTU,FISHLAND,NLF,TONNE,A,2005,1831.9667,
LTU,FISHLAND,NLF,TONNE,A,2006,1578.50586,
LTU,FISHLAND,NLF,TONNE,A,2007,10184.14002,
LTU,FISHLAND,NLF,TONNE,A,2008,25902.73313,
LTU,FISHLAND,NLF,TONNE,A,2009,29580.24193,
LTU,FISHLAND,NLF,TONNE,A,2010,29654.03238,
LTU,FISHLAND,NLF,TONNE,A,2011,27250.19417,
LTU,FISHLAND,NLF,TONNE,A,2012,24590.59461,
LTU,FISHLAND,NLF,TONNE,A,2013,77407.23927,
LTU,FISHLAND,NLF,TONNE,A,2014,141023.9326,
LTU,FISHLAND,NLF,TONNE,A,2015,66611.14875,
LTU,FISHLAND,NLF,TONNE,A,2016,93699.16242,
LTU,FISHLAND,NLF,TONNE,A,2017,86998.477,
LTU,FISHLAND,NLF,TONNE,A,2018,67229.004,
LTU,FISHLAND,NLF,TONNE,A,2019,102943.542,
LTU,FISHLAND,NLF,TONNE,A,2020,84733.72,
LTU,FISHLAND,NLD,USD,A,2004,6797459.691,
LTU,FISHLAND,NLD,USD,A,2005,10355216.37,
LTU,FISHLAND,NLD,USD,A,2006,151590364.1,
LTU,FISHLAND,NLD,USD,A,2007,212909015.2,
LTU,FISHLAND,NLD,USD,A,2008,4669760.755,
LTU,FISHLAND,NLD,USD,A,2009,3874471.85,
LTU,FISHLAND,NLD,USD,A,2010,4591591.198,
LTU,FISHLAND,NLD,USD,A,2011,4984682.338,
LTU,FISHLAND,NLD,USD,A,2012,6110675.472,
LTU,FISHLAND,NLD,USD,A,2013,2620239.926,
LTU,FISHLAND,NLD,USD,A,2014,1772300.247,
LTU,FISHLAND,NLD,USD,A,2015,1599916.584,
LTU,FISHLAND,NLD,USD,A,2016,1571481.214,
LTU,FISHLAND,NLD,USD,A,2017,653554.9222,
LTU,FISHLAND,NLD,USD,A,2018,1352376.578,
LTU,FISHLAND,NLD,USD,A,2019,789754.0565,
LTU,FISHLAND,NLD,USD,A,2020,982807.6744,
LTU,FISHLAND,NLF,USD,A,2004,2389389.648,
LTU,FISHLAND,NLF,USD,A,2005,690960.2123,
LTU,FISHLAND,NLF,USD,A,2006,1352435.442,
LTU,FISHLAND,NLF,USD,A,2007,12232060.35,
LTU,FISHLAND,NLF,USD,A,2008,29186249.14,
LTU,FISHLAND,NLF,USD,A,2009,33601372.82,
LTU,FISHLAND,NLF,USD,A,2010,50266754.29,
LTU,FISHLAND,NLF,USD,A,2011,32851190.96,
LTU,FISHLAND,NLF,USD,A,2012,28037991.49,
LTU,FISHLAND,NLF,USD,A,2013,103252207.5,
LTU,FISHLAND,NLF,USD,A,2014,182404540.2,
LTU,FISHLAND,NLF,USD,A,2015,69254308.9,
LTU,FISHLAND,NLF,USD,A,2016,113866965.5,
LTU,FISHLAND,NLF,USD,A,2017,69453547.16,
LTU,FISHLAND,NLF,USD,A,2018,68488273.36,
LTU,FISHLAND,NLF,USD,A,2019,95176442.91,
LTU,FISHLAND,NLF,USD,A,2020,77414838.17,
SVN,FISHLAND,NLD,USD,A,2006,1847158.077,
SVN,FISHLAND,NLD,USD,A,2007,2534949.954,
SVN,FISHLAND,NLD,USD,A,2008,2074258.234,
SVN,FISHLAND,NLD,USD,A,2009,2341676.866,
SVN,FISHLAND,NLD,USD,A,2010,2631586.064,
SVN,FISHLAND,NLD,USD,A,2011,2843796.293,
SVN,FISHLAND,NLD,USD,A,2012,1874182.983,
SVN,FISHLAND,NLD,USD,A,2013,1624377.809,
SVN,FISHLAND,NLD,USD,A,2014,1681811.294,
SVN,FISHLAND,NLD,USD,A,2015,1396237.955,
SVN,FISHLAND,NLD,USD,A,2016,1256420.9,
SVN,FISHLAND,NLD,USD,A,2017,994814.2975,
SVN,FISHLAND,NLD,USD,A,2018,1072766.049,
SVN,FISHLAND,NLD,USD,A,2019,977896.066,
SVN,FISHLAND,NLD,USD,A,2020,1394698.804,
PER,FISHLAND,NLD,TONNE,A,1995,8886966,
PER,FISHLAND,NLD,TONNE,A,1996,9486465,
PER,FISHLAND,NLD,TONNE,A,1997,7837650,
PER,FISHLAND,NLD,TONNE,A,1998,4310271,
PER,FISHLAND,NLD,TONNE,A,1999,8392378,
PER,FISHLAND,NLD,TONNE,A,2000,10626323,
PER,FISHLAND,NLD,TONNE,A,2001,7955955,
PER,FISHLAND,NLD,TONNE,A,2002,8741397,
PER,FISHLAND,NLD,TONNE,A,2003,6060984,
PER,FISHLAND,NLD,TONNE,A,2004,9574257,
PER,FISHLAND,NLD,TONNE,A,2005,9353292,
PER,FISHLAND,NLD,TONNE,A,2006,6983459,
PER,FISHLAND,NLD,TONNE,A,2007,7178697,
PER,FISHLAND,NLD,TONNE,A,2008,7362905,
PER,FISHLAND,NLD,TONNE,A,2009,6887735,
PER,FISHLAND,NLD,TONNE,A,2010,4261607,
PER,FISHLAND,NLD,TONNE,A,2011,8218191,
PER,FISHLAND,NLD,TONNE,A,2012,4819159,
PER,FISHLAND,NLD,TONNE,A,2013,5849192,
PER,FISHLAND,NLD,TONNE,A,2014,3574371,
PER,FISHLAND,NLD,TONNE,A,2015,4806361,
PER,FISHLAND,NLD,TONNE,A,2016,3806660,
PER,FISHLAND,NLD,TONNE,A,2017,4156539,
PER,FISHLAND,NLD,TONNE,A,2018,7189172.468,
PER,FISHLAND,NLD,TONNE,A,2019,4832529.157,
PER,FISHLAND,NLD,TONNE,A,2020,5658916.509,
AUS,FISHLAND,TOT,TONNE,A,1995,201149,
AUS,FISHLAND,TOT,TONNE,A,1996,199330.087,
AUS,FISHLAND,TOT,TONNE,A,1997,193654,
AUS,FISHLAND,TOT,TONNE,A,1998,209659.629,
AUS,FISHLAND,TOT,TONNE,A,1999,209799,
AUS,FISHLAND,TOT,TONNE,A,2000,184753.3,
AUS,FISHLAND,TOT,TONNE,A,2001,195700.74,
AUS,FISHLAND,TOT,TONNE,A,2002,200594.83,
AUS,FISHLAND,TOT,TONNE,A,2003,215329.42,
AUS,FISHLAND,TOT,TONNE,A,2004,231829.51,
AUS,FISHLAND,TOT,TONNE,A,2005,236300.9,
AUS,FISHLAND,TOT,TONNE,A,2006,197041.9,
AUS,FISHLAND,TOT,TONNE,A,2007,188509.03,
AUS,FISHLAND,TOT,TONNE,A,2008,181669.5,
AUS,FISHLAND,TOT,TONNE,A,2009,172449.37,
AUS,FISHLAND,TOT,TONNE,A,2010,173552.85,
AUS,FISHLAND,TOT,TONNE,A,2011,165163.77,
AUS,FISHLAND,TOT,TONNE,A,2012,159294.22,
AUS,FISHLAND,TOT,TONNE,A,2013,157283.5,
AUS,FISHLAND,TOT,TONNE,A,2014,153503.91,
AUS,FISHLAND,TOT,TONNE,A,2015,152432.61,
AUS,FISHLAND,TOT,TONNE,A,2016,174246.1697,
AUS,FISHLAND,TOT,TONNE,A,2017,166016.3064,
AUS,FISHLAND,TOT,TONNE,A,2018,173433.5057,
AUS,FISHLAND,TOT,TONNE,A,2019,167022.2675,
AUS,FISHLAND,TOT,TONNE,A,2020,179080.125,
AUS,FISHLAND,TOT,USD,A,1995,1133272376,
AUS,FISHLAND,TOT,USD,A,1996,1048802188,
AUS,FISHLAND,TOT,USD,A,1997,1028332427,
AUS,FISHLAND,TOT,USD,A,1998,1037446760,
AUS,FISHLAND,TOT,USD,A,1999,999826344.1,
AUS,FISHLAND,TOT,USD,A,2000,988538406.7,
AUS,FISHLAND,TOT,USD,A,2001,928979724.5,C
AUS,FISHLAND,TOT,USD,A,2002,956130082.1,C
AUS,FISHLAND,TOT,USD,A,2003,1056951311,C
AUS,FISHLAND,TOT,USD,A,2004,1072804176,C
AUS,FISHLAND,TOT,USD,A,2005,1111524969,C
AUS,FISHLAND,TOT,USD,A,2006,1083767076,C
AUS,FISHLAND,TOT,USD,A,2007,1190239135,C
AUS,FISHLAND,TOT,USD,A,2008,1130661605,C
AUS,FISHLAND,TOT,USD,A,2009,1051783064,C
AUS,FISHLAND,TOT,USD,A,2010,1178233125,C
AUS,FISHLAND,TOT,USD,A,2011,1323902160,C
AUS,FISHLAND,TOT,USD,A,2012,1284213057,C
AUS,FISHLAND,TOT,USD,A,2013,1260183069,C
AUS,FISHLAND,TOT,USD,A,2014,1319623088,C
AUS,FISHLAND,TOT,USD,A,2015,1156490369,C
AUS,FISHLAND,TOT,USD,A,2016,1204403203,C
AUS,FISHLAND,TOT,USD,A,2017,1255119418,C
AUS,FISHLAND,TOT,USD,A,2018,1258247476,C
AUS,FISHLAND,TOT,USD,A,2019,1086227024,C
AUS,FISHLAND,TOT,USD,A,2020,971479118.4,C
BEL,FISHLAND,TOT,TONNE,A,1999,30365.489,
BEL,FISHLAND,TOT,TONNE,A,2000,27772.576,
BEL,FISHLAND,TOT,TONNE,A,2001,28610.279,
BEL,FISHLAND,TOT,TONNE,A,2002,29389.254,
BEL,FISHLAND,TOT,TONNE,A,2003,24828.761,
BEL,FISHLAND,TOT,TONNE,A,2004,23918.832,
BEL,FISHLAND,TOT,TONNE,A,2005,21640.329,
BEL,FISHLAND,TOT,TONNE,A,2006,20415.845,
BEL,FISHLAND,TOT,TONNE,A,2007,21992.718,
BEL,FISHLAND,TOT,TONNE,A,2008,20058.002,
BEL,FISHLAND,TOT,TONNE,A,2009,17712.785,
BEL,FISHLAND,TOT,TONNE,A,2010,19772.709,
BEL,FISHLAND,TOT,TONNE,A,2011,20137.753,
BEL,FISHLAND,TOT,TONNE,A,2012,21893.726,
BEL,FISHLAND,TOT,TONNE,A,2013,22793.11,
BEL,FISHLAND,TOT,TONNE,A,2014,24273.119,
BEL,FISHLAND,TOT,TONNE,A,2015,22488.651,
BEL,FISHLAND,TOT,TONNE,A,2016,24582.979,
BEL,FISHLAND,TOT,TONNE,A,2017,22141.77,
BEL,FISHLAND,TOT,TONNE,A,2018,20632.623,
BEL,FISHLAND,TOT,TONNE,A,2019,19308.967,
BEL,FISHLAND,TOT,TONNE,A,2020,18306.064,
BEL,FISHLAND,TOT,USD,A,1999,107030721,
BEL,FISHLAND,TOT,USD,A,2000,86093043.39,
BEL,FISHLAND,TOT,USD,A,2001,92258851.09,
BEL,FISHLAND,TOT,USD,A,2002,98004555.8,
BEL,FISHLAND,TOT,USD,A,2003,107478107.6,
BEL,FISHLAND,TOT,USD,A,2004,108241900.8,
BEL,FISHLAND,TOT,USD,A,2005,107716443.8,
BEL,FISHLAND,TOT,USD,A,2006,114729627.3,
BEL,FISHLAND,TOT,USD,A,2007,124584581.5,
BEL,FISHLAND,TOT,USD,A,2008,111777414.7,
BEL,FISHLAND,TOT,USD,A,2009,89708767.49,
BEL,FISHLAND,TOT,USD,A,2010,100993308.9,
BEL,FISHLAND,TOT,USD,A,2011,110458711.9,
BEL,FISHLAND,TOT,USD,A,2012,98136359.65,
BEL,FISHLAND,TOT,USD,A,2013,97013404.16,
BEL,FISHLAND,TOT,USD,A,2014,107824451.8,
BEL,FISHLAND,TOT,USD,A,2015,90758869.71,
BEL,FISHLAND,TOT,USD,A,2016,103207998.9,
BEL,FISHLAND,TOT,USD,A,2017,99405391.42,
BEL,FISHLAND,TOT,USD,A,2018,99767150.04,
BEL,FISHLAND,TOT,USD,A,2019,90467994.86,
BEL,FISHLAND,TOT,USD,A,2020,84713035.93,
CAN,FISHLAND,TOT,TONNE,A,1995,858039.2937,
CAN,FISHLAND,TOT,TONNE,A,1996,918663.197,
CAN,FISHLAND,TOT,TONNE,A,1997,977940.2554,
CAN,FISHLAND,TOT,TONNE,A,1998,994575.2403,
CAN,FISHLAND,TOT,TONNE,A,1999,1003062.592,
CAN,FISHLAND,TOT,TONNE,A,2000,1003499.788,
CAN,FISHLAND,TOT,TONNE,A,2001,1053337.66,
CAN,FISHLAND,TOT,TONNE,A,2002,1073988.451,
CAN,FISHLAND,TOT,TONNE,A,2003,1120060.318,
CAN,FISHLAND,TOT,TONNE,A,2004,1176228.549,
CAN,FISHLAND,TOT,TONNE,A,2005,1121948.814,
CAN,FISHLAND,TOT,TONNE,A,2006,1090407.277,
CAN,FISHLAND,TOT,TONNE,A,2007,1012152.767,
CAN,FISHLAND,TOT,TONNE,A,2008,937111.5289,
CAN,FISHLAND,TOT,TONNE,A,2009,960231.5314,
CAN,FISHLAND,TOT,TONNE,A,2010,951528.729,
CAN,FISHLAND,TOT,TONNE,A,2011,854258.275,C
CAN,FISHLAND,TOT,TONNE,A,2012,823562.3147,C
CAN,FISHLAND,TOT,TONNE,A,2013,863194.1453,C
CAN,FISHLAND,TOT,TONNE,A,2014,855620.9337,C
CAN,FISHLAND,TOT,TONNE,A,2015,838410.9741,C
CAN,FISHLAND,TOT,TONNE,A,2016,853006.3386,C
CAN,FISHLAND,TOT,TONNE,A,2017,827028.0865,C
CAN,FISHLAND,TOT,TONNE,A,2018,803172.1874,C
CAN,FISHLAND,TOT,TONNE,A,2019,743232.9421,C
CAN,FISHLAND,TOT,TONNE,A,2020,719249.0421,C
CAN,FISHLAND,TOT,USD,A,1995,1297832746,
CAN,FISHLAND,TOT,USD,A,1996,1158229275,
CAN,FISHLAND,TOT,USD,A,1997,1155200330,
CAN,FISHLAND,TOT,USD,A,1998,1086349341,
CAN,FISHLAND,TOT,USD,A,1999,1285841408,
CAN,FISHLAND,TOT,USD,A,2000,1439487557,
CAN,FISHLAND,TOT,USD,A,2001,1368216566,
CAN,FISHLAND,TOT,USD,A,2002,1399999069,
CAN,FISHLAND,TOT,USD,A,2003,1627407440,
CAN,FISHLAND,TOT,USD,A,2004,1749189258,
CAN,FISHLAND,TOT,USD,A,2005,1731402803,
CAN,FISHLAND,TOT,USD,A,2006,1693640767,
CAN,FISHLAND,TOT,USD,A,2007,1839324854,
CAN,FISHLAND,TOT,USD,A,2008,1784812115,
CAN,FISHLAND,TOT,USD,A,2009,1491531043,
CAN,FISHLAND,TOT,USD,A,2010,1772016519,
CAN,FISHLAND,TOT,USD,A,2011,2110147494,C
CAN,FISHLAND,TOT,USD,A,2012,2205827126,C
CAN,FISHLAND,TOT,USD,A,2013,2234972113,C
CAN,FISHLAND,TOT,USD,A,2014,2522797261,C
CAN,FISHLAND,TOT,USD,A,2015,2505952763,C
CAN,FISHLAND,TOT,USD,A,2016,2505044214,C
CAN,FISHLAND,TOT,USD,A,2017,2939337390,C
CAN,FISHLAND,TOT,USD,A,2018,2808134935,C
CAN,FISHLAND,TOT,USD,A,2019,2743439991,C
CAN,FISHLAND,TOT,USD,A,2020,1847986581,C
DNK,FISHLAND,TOT,TONNE,A,1995,2015899.2,
DNK,FISHLAND,TOT,TONNE,A,1996,1704760.9,
DNK,FISHLAND,TOT,TONNE,A,1997,1845481.1,
DNK,FISHLAND,TOT,TONNE,A,1998,1564822.8,
DNK,FISHLAND,TOT,TONNE,A,1999,1417004,
DNK,FISHLAND,TOT,TONNE,A,2000,1544167.3,
DNK,FISHLAND,TOT,TONNE,A,2001,1524509.8,
DNK,FISHLAND,TOT,TONNE,A,2002,1455295,
DNK,FISHLAND,TOT,TONNE,A,2003,1054236.5,
DNK,FISHLAND,TOT,TONNE,A,2004,1105546.5,
DNK,FISHLAND,TOT,TONNE,A,2005,916425.1,
DNK,FISHLAND,TOT,TONNE,A,2006,872534.5,
DNK,FISHLAND,TOT,TONNE,A,2007,665181.6,
DNK,FISHLAND,TOT,TONNE,A,2008,692184.9,
DNK,FISHLAND,TOT,TONNE,A,2009,778759.5,
DNK,FISHLAND,TOT,TONNE,A,2010,821377.9,
DNK,FISHLAND,TOT,TONNE,A,2011,714442.5,
DNK,FISHLAND,TOT,TONNE,A,2012,503854.9,
DNK,FISHLAND,TOT,TONNE,A,2013,663044.3,
DNK,FISHLAND,TOT,TONNE,A,2014,738525.9,
DNK,FISHLAND,TOT,TONNE,A,2015,861700.9,
DNK,FISHLAND,TOT,TONNE,A,2016,662251.8,
DNK,FISHLAND,TOT,TONNE,A,2017,897041,
DNK,FISHLAND,TOT,TONNE,A,2018,782129.6,
DNK,FISHLAND,TOT,TONNE,A,2019,632257.6,
DNK,FISHLAND,TOT,TONNE,A,2020,728265.6,
DNK,FISHLAND,TOT,USD,A,1995,536929943.1,
DNK,FISHLAND,TOT,USD,A,1996,519781882.6,
DNK,FISHLAND,TOT,USD,A,1997,516310450,
DNK,FISHLAND,TOT,USD,A,1998,512842240.1,
DNK,FISHLAND,TOT,USD,A,1999,466187561.9,
DNK,FISHLAND,TOT,USD,A,2000,403683652.3,
DNK,FISHLAND,TOT,USD,A,2001,427975378.1,
DNK,FISHLAND,TOT,USD,A,2002,465159862.7,
DNK,FISHLAND,TOT,USD,A,2003,418179201.3,
DNK,FISHLAND,TOT,USD,A,2004,448541047.1,
DNK,FISHLAND,TOT,USD,A,2005,481271088.1,
DNK,FISHLAND,TOT,USD,A,2006,523681174.3,
DNK,FISHLAND,TOT,USD,A,2007,499875200.8,
DNK,FISHLAND,TOT,USD,A,2008,501691768.4,
DNK,FISHLAND,TOT,USD,A,2009,412414151.2,
DNK,FISHLAND,TOT,USD,A,2010,524351840.7,
DNK,FISHLAND,TOT,USD,A,2011,591907766.9,
DNK,FISHLAND,TOT,USD,A,2012,507780560.3,
DNK,FISHLAND,TOT,USD,A,2013,538284333.9,
DNK,FISHLAND,TOT,USD,A,2014,518664600.2,
DNK,FISHLAND,TOT,USD,A,2015,504382111.1,
DNK,FISHLAND,TOT,USD,A,2016,544902507.1,
DNK,FISHLAND,TOT,USD,A,2017,517045229.1,
DNK,FISHLAND,TOT,USD,A,2018,558255460,
DNK,FISHLAND,TOT,USD,A,2019,489531574.5,C
DNK,FISHLAND,TOT,USD,A,2020,480731906.5,C
FIN,FISHLAND,TOT,TONNE,A,1995,105598,
FIN,FISHLAND,TOT,TONNE,A,1996,115922,
FIN,FISHLAND,TOT,TONNE,A,1997,117177,
FIN,FISHLAND,TOT,TONNE,A,1998,118471,
FIN,FISHLAND,TOT,TONNE,A,1999,107305,
FIN,FISHLAND,TOT,TONNE,A,2000,109610,
FIN,FISHLAND,TOT,TONNE,A,2001,103203,
FIN,FISHLAND,TOT,TONNE,A,2002,98153,
FIN,FISHLAND,TOT,TONNE,A,2003,77792,
FIN,FISHLAND,TOT,TONNE,A,2004,91751,
FIN,FISHLAND,TOT,TONNE,A,2005,88155,
FIN,FISHLAND,TOT,TONNE,A,2006,102439,
FIN,FISHLAND,TOT,TONNE,A,2007,117638,
FIN,FISHLAND,TOT,TONNE,A,2008,111369,
FIN,FISHLAND,TOT,TONNE,A,2009,117318,
FIN,FISHLAND,TOT,TONNE,A,2010,121850,
FIN,FISHLAND,TOT,TONNE,A,2011,119445,
FIN,FISHLAND,TOT,TONNE,A,2012,132587,
FIN,FISHLAND,TOT,TONNE,A,2013,138240,
FIN,FISHLAND,TOT,TONNE,A,2014,148090,
FIN,FISHLAND,TOT,TONNE,A,2015,148008,
FIN,FISHLAND,TOT,TONNE,A,2016,157253,
FIN,FISHLAND,TOT,TONNE,A,2017,154427,
FIN,FISHLAND,TOT,TONNE,A,2018,147580,
FIN,FISHLAND,TOT,TONNE,A,2019,135059,
FIN,FISHLAND,TOT,TONNE,A,2020,112315,
FIN,FISHLAND,TOT,USD,A,1995,30309327.1,
FIN,FISHLAND,TOT,USD,A,1996,33265436.01,
FIN,FISHLAND,TOT,USD,A,1997,30915037.9,
FIN,FISHLAND,TOT,USD,A,1998,30220970.73,
FIN,FISHLAND,TOT,USD,A,1999,24658976.02,
FIN,FISHLAND,TOT,USD,A,2000,22307563.05,
FIN,FISHLAND,TOT,USD,A,2001,20624537.72,
FIN,FISHLAND,TOT,USD,A,2002,22500032.53,
FIN,FISHLAND,TOT,USD,A,2003,22062597.76,
FIN,FISHLAND,TOT,USD,A,2004,23025062.47,
FIN,FISHLAND,TOT,USD,A,2005,21142915.12,
FIN,FISHLAND,TOT,USD,A,2006,25064729.08,
FIN,FISHLAND,TOT,USD,A,2007,34475704.87,
FIN,FISHLAND,TOT,USD,A,2008,33781573.96,
FIN,FISHLAND,TOT,USD,A,2009,33086949.14,
FIN,FISHLAND,TOT,USD,A,2010,35204593.32,
FIN,FISHLAND,TOT,USD,A,2011,45208376.87,
FIN,FISHLAND,TOT,USD,A,2012,45850533.74,
FIN,FISHLAND,TOT,USD,A,2013,61809564.24,
FIN,FISHLAND,TOT,USD,A,2014,53634417.71,
FIN,FISHLAND,TOT,USD,A,2015,37319805.48,
FIN,FISHLAND,TOT,USD,A,2016,43873504.9,
FIN,FISHLAND,TOT,USD,A,2017,40801158.04,
FIN,FISHLAND,TOT,USD,A,2018,42067709.15,
FIN,FISHLAND,TOT,USD,A,2019,40907893.47,
FIN,FISHLAND,TOT,USD,A,2020,34247950.2,
FRA,FISHLAND,TOT,TONNE,A,1995,616011,
FRA,FISHLAND,TOT,TONNE,A,1996,398490,
FRA,FISHLAND,TOT,TONNE,A,1998,552198,
FRA,FISHLAND,TOT,TONNE,A,1999,360396,
FRA,FISHLAND,TOT,TONNE,A,2000,371268,
FRA,FISHLAND,TOT,TONNE,A,2001,366125,
FRA,FISHLAND,TOT,TONNE,A,2002,374783,
FRA,FISHLAND,TOT,TONNE,A,2003,334551,
FRA,FISHLAND,TOT,TONNE,A,2004,321291,
FRA,FISHLAND,TOT,TONNE,A,2005,294994,
FRA,FISHLAND,TOT,TONNE,A,2006,325910,
FRA,FISHLAND,TOT,TONNE,A,2007,310958.1,
FRA,FISHLAND,TOT,TONNE,A,2008,285861.4,
FRA,FISHLAND,TOT,TONNE,A,2009,214213.3,
FRA,FISHLAND,TOT,TONNE,A,2010,254876.4,
FRA,FISHLAND,TOT,TONNE,A,2011,367667.54,
FRA,FISHLAND,TOT,TONNE,A,2012,303857.9073,
FRA,FISHLAND,TOT,TONNE,A,2013,357358.6104,
FRA,FISHLAND,TOT,TONNE,A,2014,356955.2079,
FRA,FISHLAND,TOT,TONNE,A,2015,457585.2203,
FRA,FISHLAND,TOT,TONNE,A,2016,449270.3927,
FRA,FISHLAND,TOT,TONNE,A,2017,419706.7621,
FRA,FISHLAND,TOT,TONNE,A,2018,482205.2584,
FRA,FISHLAND,TOT,TONNE,A,2019,503959.1615,
FRA,FISHLAND,TOT,TONNE,A,2020,436190.379,
FRA,FISHLAND,TOT,USD,A,1995,1117091500,
FRA,FISHLAND,TOT,USD,A,1996,866009394.8,
FRA,FISHLAND,TOT,USD,A,1998,1059437503,
FRA,FISHLAND,TOT,USD,A,1999,839888484.4,
FRA,FISHLAND,TOT,USD,A,2000,778770017,
FRA,FISHLAND,TOT,USD,A,2001,755985448.4,
FRA,FISHLAND,TOT,USD,A,2002,829139120.5,
FRA,FISHLAND,TOT,USD,A,2003,930128974.5,
FRA,FISHLAND,TOT,USD,A,2004,998035686.8,
FRA,FISHLAND,TOT,USD,A,2005,963035883.2,
FRA,FISHLAND,TOT,USD,A,2006,1056914295,
FRA,FISHLAND,TOT,USD,A,2007,1081313220,
FRA,FISHLAND,TOT,USD,A,2008,1032474045,
FRA,FISHLAND,TOT,USD,A,2009,713774321.7,
FRA,FISHLAND,TOT,USD,A,2010,698095475.4,
FRA,FISHLAND,TOT,USD,A,2011,1274787524,
FRA,FISHLAND,TOT,USD,A,2012,625542612.1,
FRA,FISHLAND,TOT,USD,A,2013,730130669.8,
FRA,FISHLAND,TOT,USD,A,2014,766552913.1,
FRA,FISHLAND,TOT,USD,A,2015,1046488590,
FRA,FISHLAND,TOT,USD,A,2016,1039394910,
FRA,FISHLAND,TOT,USD,A,2017,903874912.1,
FRA,FISHLAND,TOT,USD,A,2018,1116809994,
FRA,FISHLAND,TOT,USD,A,2019,1273977693,
FRA,FISHLAND,TOT,USD,A,2020,1059392631,
DEU,FISHLAND,TOT,TONNE,A,1995,164986.382,
DEU,FISHLAND,TOT,TONNE,A,1996,163438.937,
DEU,FISHLAND,TOT,TONNE,A,1997,181753.334,
